Tweets,Polarity,Tweets1,Polarity1
"Proud of dr Hashim achakzai,covid 19 positive and developed L/pneumonia,admitted in corona ward Shihkh Zahid Hospital Quetta, but still working with serious patients who are covid 19 positive and sever pneumonia.@LiaquatShahwani @HamidMirPAK",0.20424242424242428,"In view that daily wage earners are hardest hit, the parliament & government should shift the Samsad Kosh Fund to pay them some राहत until the lockdown, which is an important strategy for preventing the CCOVID 19 !",0.25
#ICYMI: Chinese Journalist Li Gang on Arabic-Language Chinese TV: Trump Is Falsely Accusing China Regarding COVID-19 in Order to Make Excuses for His Incompetence; There Will Be A Post-Corona U.S.-China Conflict; China Will Be a Leader in the New World Order ,-0.06590909090909093,"What about those informal sectors people who don't have that ""Pass Permit""? It's been almost more than 70 days and I wonder how those people are living? Just because of our government uncertain lockdown decision those are having hunger problem.",0.5
I keep seeing a ‘spike in corona virus updates’ that are being linked to protests... but what protestor would go straight from a protest to get tested over covid 19 symptoms?doesn’t it take 3 days to get a test back? doesn’t it take 7-14 days to even show symptoms?,0.1,Not Only Lockdown Is Fail The Government Is Also Fail For Last 6 Yrs On Notebandi GST Economy Exports Job Dollar Price In India Corruption Farmers Lok Pal Only PM Has Done World Tour HM Is Involved In Delhi Riots FM No Budget For Poor Ppl Lack Of DM Nepal Showing Red Eyes,-0.19999999999999998
Widespread inflammation because if covid19. Could this possibly explain the children with kawasaki-like symptoms? #COVID2019dk #covid19 #SARS-COV-2 #corona #coronavirus #Covid_19 #COVID19,0.0,"Hi #ModiJi and #NirmalaSitharaman, can we expect any financial support from the government for all the loss incurred due to makeup expiration in this lockdown? #Lockdown5 Yours sincerely, Makeup hoarder ",0.125
High blood pressure patients face TWICE the risk of #COVID -19 death https://www.dailymail.co.uk/news/article-8388817/Patients-high-blood-pressure-face-TWICE-risk-dying-Covid-19.html?ito=amp_twitter_share-top via @MailOnline #Corona #Blutdruck,0.16,Lockdown has actually failed it's purpose. It is a fact the businesses and leaders are scared to publically talk about the government..rare occassion when a sitting PM for 6 years is not questioned about economy and sadly still the Congress party is questioned.? #बेशर्म_भाजपा,-0.5
Israel is more dangerous to the world than the Corona #Covid_19 #احتلال_وليست_دوله,-0.04999999999999999,"Every day we are fighting the #COVID19 epidemic There is a situation of migration in many places in the country. Many people suffer from starvation and helplessness. Therefore, the government should forgive the electricity bill during this lockdown. #BijliBillMaafKaro @PMOIndia",0.5
Corona virus drugs: use of hydroxychloroquine in hospitalised patients... https://amrbinno.blogspot.com/2020/06/use-of-hydroxychloroquine-in.html?spref=tw #COVID2019 #Covid_19 #coronavirusinpakistan #احتلال_وليست_دولة #السعودية #ليبيا_تنتصر #cosplay #coronavirusalgerie #COVID19dz #VisAVisElOasis #AllLivesMattter #protests2020,0.0,Utter shame Delhi government is failing !!! @ArvindKejriwal don’t let ur government fail. Impose lockdown for some time 15 days . Every month lockdown for 15 days and 15 days working,-0.25
Northern Ireland Coronavirus (COVID-19) infections &amp; deaths. #coronavirus #NorthernIreland #Corona #covid19 #Covid19UK,0.0,"Next lockdown is coming much faster than government is thinking .There is very high probability that states may again lock down their borders in first week of July 2020 under COVID 19 Situation , seeing the spread of covid 19 in Indian population .For the motto social Distancing.",0.0892962962962963
"Why do politicians newscasters and commentators insist on calling this terrible virus 'Corona-virus' when it is A corona-virus, whose name is 'Covid 19'?",-1.0,who facing #financial #problems create in this #lockdown But only IN INDIA BANKS DON'T FOLLOW AND CARES THE GOVERNMENT RULES OR ORDER. #VERYDISAPPOINTED many persons #lost #jobs #businessloss #companyclosed #startups fails #millons of #jobseekers stand in road to find jobs again,0.0
"We have the worst government in the world.. FG kept millions of people at home with hunger for 5 weeks all for what, so they can send confirmed COVID-19 patients out into the general public without proper confirmation?? E be like say Corona Virus no enter this country oo... ",-0.10999999999999999,@News18India lockdown open in delhi but government did not discussed on outstanding payment of govt. Contractor. Our balaji construction company payment is on hold from 3 months..from my point of view economic still not opened..,0.2333333333333333
Ireland (ROI) Coronavirus (COVID-19) infection trend (datasource: Government of Ireland) #coronavirus #Ireland #Corona #covid19,0.0,"Eventually after lockdown there is rise in case then why the financial burden of bank interest , shop rent , salary Other maintenance of every small and mid business imposed by government by applying lockdown ( just because the world did ) @lockdownissue",-0.09375
"Wakumbuka ile clip jamaa wakitishia Corona ""tunaishi na ndugu zao, dengua, ukimwi, malaria"" those guys saw into the future now world Govts are normalizing living with covid-19. It's truly important we do so life normalizes or atleast gets moving",0.2,This video should be made available to more and more people so that people will know what was the impact of the lockdown in India and why the Modi government failed in it. Public means people who are slightly off social media. @INCMP @SiddharthCong,0.10952380952380951
Beyond Covid 19: Education in the Time of Corona ,0.0,"Now the government is trying to infiltrate the hostels of Jamia Millia Islamia, after sending the students home under the guise of lockdown, the hostels of Jamia Millia University are being embezzled, We condemn this shameless act. #JamiaStopHarassingStudents",0.0
I agree %...I am convinced that Covid-19 is a bat Corona virus that was geneticly manipulated by the Chinese as part of their experimentations!!! It either accidentally got out of the lab or was purposely released...They are an oppressive Comunist junta after all!!!! ,0.0,Good to see this action but It was all happening inSindh during lockdown than why Federal Government and PTI walas resusted and criticised @MuradAliShahPPP,0.39999999999999997
Possible To Cure And Get Safe The People From CORONA Virus covid-19 With The Help Of (CH4N2O). At This Current Situation. Where As The Advanced Developed And Digital Countries Are Unable To Find Out The Proper Treatment Of CORONA Virus covid-19. ,0.0625,"With commercial activities shut for nearly 2 months and income going down due to the lockdown, people in Jharkhand have appealed to the Jharkhand government for relief from paying electricity bills. #BijliBillMaafKaro @drajoykumar",-0.045138888888888895
Possible To Cure And Get Safe The People From CORONA Virus covid-19 With The Help Of (CH4N2O). At This Current Situation. Where As The Advanced Developed And Digital Countries Are Unable To Find Out The Proper Treatment Of CORONA Virus covid-19. ,0.0625,"Best quotes from Rajiv Bajaj: ""India has flattened the wrong curve. Lockdown had flattened GDP &amp; not Covid19"" "" I refuse to be on the pro government news channels."" (Godi media) This guy has guts. Hamara Bajaj. #RahulSpeaksUpForIndia #RajivBajaj #COVIDー19 #ModiGovt #gdp",0.25
Possible To Cure And Get Safe The People From CORONA Virus covid-19 With The Help Of (CH4N2O). At This Current Situation. Where As The Advanced Developed And Digital Countries Are Unable To Find Out The Proper Treatment Of CORONA Virus covid-19. ,0.0625,Its not about defeating corona. For Private employees they have no other choice as already feelig the heat of firing or work without pay. Lockdown is over to get the revenue to run the economy which may be on ventilator if collection is not started to run the government. ,0.03125
[V3] Corona race meme (covid-19 growth by country) https://youtu.be/4f6-MDhygWc via @GS_Ratorix,0.0,Corona viruses is not to kill us only government of India and government of Tamil Nadu taking our life to kill 3rd month lockdown is continue lot people should sacrifice our regular life but they doing politics in our life – at WXYZ,0.0
Last updated: 2020-06-05 21:05:01+00:00GMT Coronavirus [COVID-19] Cases: 6802043 Deaths: 396683 #corona #coronavirus #COVID19,0.0,"#Amendments to the Guidelines-Easing of Restrictions and Phase-wise opening of #LockDown (#MissionBeginAgain) @TMCaTweetAway To get municipal &amp; government updates, city alerts, on-the-go, Download Thane Smart City Ltd's DigiThane App now http://bit.ly/ThDig",0.21428571428571427
Possible To Cure And Get Safe The People From CORONA Virus covid-19 With The Help Of (CH4N2O). At This Current Situation. Where As The Advanced Developed And Digital Countries Are Unable To Find Out The Proper Treatment Of CORONA Virus covid-19. ,0.0625,I am appealing to our West Bengal government. J. Lockdown. We are facing Bhutan.,0.5
Possible To Cure And Get Safe The People From CORONA Virus covid-19 With The Help Of (CH4N2O). At This Current Situation. Where As The Advanced Developed And Digital Countries Are Unable To Find Out The Proper Treatment Of CORONA Virus covid-19. ,0.0625,"10 billion has been spent, but the long-term lockdown does not mean that there will be no famine among the daily wage workers. The government should be vigilant in time. ",0.01875
Check out 'Post Corona Economic Stimulus – How To Revive Economy After COVID-19' on Buzzwonder website https://buzzwonder.com/post-corona-economic-stimulus-how-to-revive-economy-after-covid-19 #CoronavirusPandemic #CoronaVirusUpdates #economy #CoronaVirusPakistan #coronavirusinpakistan #اليوم_العالمي_للبيئة,0.2,It's a shortage of foresight Covid19 dedicated centers could be brought up in vacant government premises in the 75 day lockdown but nothing happened ,0.0
The pandemic is still gathering pace in most of the world https://www.economist.com/leaders/2020/06/04/the-pandemic-is-still-gathering-pace-in-most-of-the-world #COVID19 #Covid_19 #COVIDー19 #corona #coronavirus,0.5,"Best quotes from Rajiv Bajaj: ""India has flattened the wrong curve. Lockdown had flattened GDP &amp; not Covid19"" "" I refuse to be on the pro government news channels."" (Godi media) This guy has guts. Hamara Bajaj. #RahulSpeaksUpForIndia",0.25
Ireland (ROI) Coronavirus (COVID-19) infections &amp; deaths. #coronavirus #Ireland #Corona #covid19,0.0,"If the government still don't do the complete lockdown again for another week or 10 days, things will go even worst for sure. Over 9,000 Coronavirus Cases In India In A Single Day For First Time ",-0.04428571428571428
"Dr. Devi Shetty explains how well has the Karnataka state administration managed the corona situation. Right from dedicating a huge hospital for covid-19, to systematically testing and tracking, @CMofKarnataka and his team have done wonderful work. @Tejasvi_Surya @TVMohandasPai",0.5619047619047619,"I think lockdown is not concrete solution but its more dangerous than COVID. The only way adopt all necessary and strict measures to ensure safety precautions. In this way Government play their role in all manner, no matter how they ensure its implementation and public also.",-0.029166666666666664
"Jan 30: #Corona virus outbreak was declared a Public Health Emergency of International Concern. Two weeks later, on the 11th of February, #WorldHealthOrganization announced a name for the new coronavirus disease: COVID-19. ",0.03409090909090909,"Mate, If you think the issues in the US are not also directly relevant to the UK then you live an extremely privileged life. The government destroyed the moral authority of the own lock down and nobody has the right to tell people how they should protest V institutional racism.",0.1630746237889095
but pls i don’t wanna hear any UK ppl talking about the police will kill us before corona when covid-19 has killed so many of us here in just a few months add that to the govts failure to protect keyworkers - dont minimise the fatalities caused by corona,-0.05416666666666668,Now Congress will cry .See the priority of government .In this pandemic situation how they can bring #VijayMallya ? Its Modi's plan to divert issue from failure of lockdown . @INCIndia @pccodisha,-0.3166666666666667
@chucktodd I don’t want to get COVID-19 but I fear police killing me more than the Corona Virus!,0.625,A story for the Daily Telegraph to print next time it tries to justify the UK Government's failure to act early by looking to Sweden as an example of a country which succeeded without lockdown. BBC News - Coronavirus: Sweden's Tegnell admits too many died ,0.03055555555555554
"COVID-19: Okotie rejects guidelines for reopening of churches, says ‘Corona Virus, god of Secular Humanism will be decapitated like Dagon, god of the philistines’ ",0.0,"As the Government of India announced unlock 1.0, the Jammu and Kashmir administration decided to continue with the lockdown till June 08, saying that there will be no relaxation in the restrictions.",0.0
Ireland (ROI) Coronavirus (COVID-19) infections &amp; deaths. #coronavirus #Ireland #Corona #covid19,0.0,"Eyewitnesses told that the markets at various places have reopened after the closure of over two months in wake of the COVID-19 pandemic. Pertinently, the markets across the Valley remained closed after the government announced lockdown to prevent the deadly virus from spreading.",-0.10000000000000002
"SARS-CoV-2 -> COVID-19 Epidemic. India reports (/PIB updates) 109462 recoveries, 6348 deaths, 226770 ttl CORONA Virus patients. It implies 6348 divides by 115810 (not 226770) for mortality prcntg - 5.48%. Government/s of Bharat is/are badmash. They are guided (governed) by louts. ",0.0,The arrest of student activists are nothing but an act. Of silencing the voice of dissent against the government.during National lockdown #SabYaadRakhaJaega. #SabYaadRakhaJaega,-0.05
New masks in my Etsyshop !Please follow the link in my profile! #corona #covid_19 #covid19 #mask #masks #maske #maskenpflicht #etsy #etsysellersofinstagram #etsyshop #supporthandmade #handmade… https://www.instagram.com/p/CBEV0NADJf1/?igshid=mcc7etcct059,0.2130681818181818,Pehli baat to ye k SMART Lockdown ki definition kya hy is Government ki nazar me?,0.21428571428571427
"Very nice on the North Cape today. Too bad there are no tourists here. It's going to be a weird summer because of the Covid-19 virus. #covid_19 #corona #northcape #visitnorway @Nordkapp 71º 10' 21"" https://www.instagram.com/p/CBEVvaNpPK6/?igshid=11ir09ze0ejhj",-0.13999999999999993,Trust me this person is really doing great work . He is doing more work then our government. He is helping the poor and labourers from the first day of this unplanned lockdown. He is working without any PR or promotion. Respect for @srinivasiyc and @IYC #RespectShrinivasIYC ,0.27
"This is the first year I’m not spending the summer in The Bahamas due to Covid-19. The other 36 years I never went because I was too poor. But this year I’m blaming it on Corona. Dang you, rona. Dang you.",-0.1,"Other countries: government decides lockdown, health facilities improvised with more tests eventually leading to less number of deaths and cases. Le Nepal: few cases, lockdown is done. More number of cases and deaths after lockdown. What actually is going on?",0.08472222222222221
That's mean isn't afraid from Corona they protested many people's in crowd without worrying about covid-19 pademic..w.h.o made fool world,-0.13749999999999998,"Looks like rain Gods where waiting for the government to #unlock1 the #lockdown. It’s been #raining since morning in #nagpur. Not complaining, #weather is just #unbelievable for #june. #Monsoon2020",-0.25
#لن_ننسي_ولن_نغفر #احتلال_وليست_دولة #Israel is more dangerous to the world than the Corona #Covid_19 virus. #نكبة72 #حق_العودة #فلسطين #غزة #فلسطين_من_النهر_الى_البحر #لن_نعترف_بإسرائيل,-0.04999999999999999,"If we have to live with COVID-19, then why was the Lockdown. Plz don't tell us that you were preparing medical infrastructure. We know very well the medical infrastructure. Was lockdown a mistake due to wrong Government advisors? ",-0.048106060606060604
#لن_ننسي_ولن_نغفر #احتلال_وليست_دولة #Israel is more dangerous to the world than the Corona #Covid_19 virus. #نكبة72 #حق_العودة #فلسطين #غزة #فلسطين_من_النهر_الى_البحر #لن_نعترف_بإسرائيل,-0.04999999999999999,Government withdraws order making wage pay mandatory during lockdown Anti poor and middle class govt #KCRFailedTelangana,-0.2
"In the fight against COVID-19, found myself infected by the menace of CORONA . ",0.0,"[03/06/2020,4:15pm] G.SRINIVASA RAOI REQUESTED TO GOVERNMENT AND EDUCATIONAL MINISTER TO CANCEL THE SEM EXAMINATIONSIts very difficult to collectOur syllabus in this period of Lockdown but exams are aheadSoplz understand the problem ofStudents to cancel UG exams#CancelUGExamsAP – at Sattenapalli",-0.2
Some still are struggling with adapting to this new way of learning that’s being forced on students due to the corona virus #COVID__19 #coronavirus #WeAreCPUT #WeAreCPUTMedia,-0.09621212121212123,"Even if the government opens the lockdown today, you should be careful because you are just a number in the eyes of the government… but for your family you are the whole world !! Your life is precious stay healthy be careful.... Please be careful of corona ",0.16874999999999996
Kabza has been serving this country with great music and he continues to make us a country dance during this corona pandemic #COVID_19 #coronavirus #WeAreCPUT #WeAreCPUTMedia,0.8,Unplanned Lockdown Effects Economy Down. Employment Down. Migrants Wandering. Migrants Starving. Poverty Incresing. Railways Also Wandering. Government is nowhere. #भटकी_रेल_पीयूष_गोयल_फेल,-0.15555555555555559
#coronavirus #Covid-19 A very helpful article on Corona-virus. It contains detailed information about the virus. ,0.30000000000000004,It seems that government is not focussing on Lockdown...They are in pain to see evidences of Buddhism at Ayodhya at excavation..... #साकेत_बचाओ_आंदोलन,0.0
"CORONA UPDATE| Health Minister Zweli Mkhize says as of Friday, the number of confirmed #COVID-19 cases is 43 434; - the total number of deaths is 908; - the recoveries to date are 23 088. #Covid_19SA",0.2,For how many months?? It’s easy for you because your first demand from government is pet not food. And for your kind information it’s already 3 months lockdown on this industry,0.4458333333333333
"@NalissAbu Covid-19 is the infectious disease caused by the novel corona virus. It's first outbreak was in Wuhan, China( Dec., 2019). Since then the disease has spread all around the world and in Mar., 2020, was declared a global pandemic by WHO. #NALISS2020",0.125,"Certainly state government &amp; Mahapor of Brahan Mumbai &amp; all concerned authority should waive off Domestic &amp; commercial electricity bills for the month of April to June, 22020 in the Mumbai, Maharashtra State. Peoples have no source of income in lockdown ",0.07142857142857142
"CORONA UPDATE| Health Minister Zweli Mkhize says as of Friday, the number of confirmed #COVID-19 cases is 43 434; - the total number of deaths is 908; - the recoveries to date are 23 088. #Covid_19SA",0.2,"Sir @jayesh_ranjan one small question, when they were just 100 cases we observed complete lockdown now we have 1000+ cases Government Issued notice tht students should appear for exams @TSEduDept #CancelTSExamsPromoteStuents #promotestudentsavefuture #Promote_Students_Save_Life",-0.075
"Wear masks in public says WHO, in update of COVID-19 advice - https://bit.ly/3eYGWwP via @Shareaholic #CoronaInfoCH #Corona #COVID19 #COVID #COVIDー19",0.0,"West Bengal government must waive off Electricity bills for entire period of lockdown and 2 month after lockdown... There is no earning, no jobs,no work, please thinks on it. #बिजली_बिल_माफ_करो @MamataOfficial @jdhankhar1 @INCWestBengal @WestBengalPMC @SomenMitraINC – at Kolkata Port",0.0
Pulse Oximeter explained : one must buy a life saver in corona crisis #pulseoximeter #ArvindKejriwal #covid-19 #coronavirus,0.0,"Sir @KTRTRS I have one small question, when they were just 100 cases we observed complete lockdown now we have 1000+ cases Government Issued notice tht students should appear for exams @TSEduDept #CancelTSExamsPromoteStuents #promotestudentsavefuture #Promote_Students_Save_Life",-0.075
Ireland (ROI) Daily Coronavirus (COVID-19) Report. #coronavirus #Ireland #Corona #covid19,0.0,"Please participate in #WorldEnvironmentDay with us, only online; no social gathering allowed. Strictly follow lockdown, social distancing &amp; directions in this regard by the government. https://forms.app/form/5ed710d6b047f0594d1333f1",0.005555555555555556
"No wahala now we go wait and see... Hope u are aware we have ziyech and incoming Timo and quality LB... Beside this is just a tip of the ice bag...u never see anything.... If Corona virus don catch una bank account, Covid-19 is a blessing for Chelsea...",0.25,"#Pakistan records highest number of cases win 24 hours. Total number crosses 80,000. And the #imrankhan government has virtually ended the lockdown. Opened everything and asked locals to abide SOPs. Wow!!! Stupidity… https://www.instagram.com/p/CA9i0olHdf4/?igshid=xgzvmnyevju5",0.33177083333333335
Nah I'd rather want mail in voting cause its to dangerous to vote with Covid-19 and Corona virus still out there,-0.6,"The idea is that if the lockdown is open, don't be happy, but be careful because you are only one number for the government, but you are the world for your family !!#lockdwon72days #Staysafe #stayhome##staypositive#80236",0.17500000000000002
